CodiceVia;DUG;DUF;CAP;QuartiereSobborgo;Civico;Esponente;InizioValidita;SezCensimento;CoordX;CoordY
17006;VIA;MARENGO;15121;CENTRO;153;;2001-08-31;519;1470820.57118804;4973040.25172956
15202;VIA;ISONZO;15121;CENTRO;84;;2001-08-31;519;1470711.40645701;4973041.7245522
17006;VIA;MARENGO;15121;CENTRO;151;;2001-08-31;519;1470816.20029532;4973041.94003031
17006;VIA;MARENGO;15121;CENTRO;149;;2001-08-31;519;1470812.09925238;4973043.5373397
17006;VIA;MARENGO;15121;CENTRO;147;;2001-08-31;519;1470807.66157179;4973045.24998597
17006;VIA;MARENGO;15121;CENTRO;145;;2001-08-31;519;1470803.35420058;4973046.91619317
8901;VIA;DAMIANO CHIESA;15121;CENTRO;10;;2001-08-31;519;1470704.85968369;4973048.39619773
17006;VIA;MARENGO;15121;CENTRO;143;;2001-08-31;519;1470798.40051676;4973048.83983392
17006;VIA;MARENGO;15121;CENTRO;141;;2001-08-31;519;1470793.67829794;4973050.66560569
8901;VIA;DAMIANO CHIESA;15121;CENTRO;8;;2001-08-31;519;1470706.37332565;4973052.21229669
17006;VIA;MARENGO;15121;CENTRO;139;;2001-08-31;519;1470789.15066067;4973052.44435004
17006;VIA;MARENGO;15121;CENTRO;137;;2001-08-31;519;1470784.35282873;4973054.29264142
8901;VIA;DAMIANO CHIESA;15121;CENTRO;6;;2001-08-31;519;1470707.93695707;4973056.05529744
17006;VIA;MARENGO;15121;CENTRO;135;;2001-08-31;519;1470779.11570223;4973056.34074863
17006;VIA;MARENGO;15121;CENTRO;133;;2001-08-31;519;1470773.7589175;4973058.43115618
17006;VIA;MARENGO;15121;CENTRO;131;;2001-08-31;519;1470768.88800844;4973060.21430301
17006;VIA;MARENGO;15121;CENTRO;129;;2001-08-31;519;1470763.95879186;4973062.10487443
17006;VIA;MARENGO;15121;CENTRO;127;;2001-08-31;519;1470746.12490929;4973069.12360589
17006;VIA;MARENGO;15121;CENTRO;125;;2001-08-31;519;1470725.09381109;4973077.31149023
23302;VIA;PIAVE;15121;CENTRO;70;;2001-08-31;529;1470796.15807146;4972962.49078836
23302;VIA;PIAVE;15121;CENTRO;68;;2001-08-31;529;1470793.73329852;4972963.50335899
23302;VIA;PIAVE;15121;CENTRO;66;;2001-08-31;529;1470790.87054973;4972964.63088105
23302;VIA;PIAVE;15121;CENTRO;64;;2001-08-31;529;1470788.52727342;4972965.5753451
26905;VIA;SAN GIOVANNI BOSCO;15121;EUROPA;19;;2001-08-31;529;1470799.1483299;4972966.9671986
23302;VIA;PIAVE;15121;CENTRO;62;;2001-08-31;529;1470786.3149354;4972966.46000033
23302;VIA;PIAVE;15121;CENTRO;60;;2001-08-31;529;1470781.41728685;4972968.39088387
26905;VIA;SAN GIOVANNI BOSCO;15121;EUROPA;17;;2001-08-31;529;1470800.6059163;4972970.94385625
15202;VIA;ISONZO;15121;CENTRO;61;;2001-08-31;529;1470786.40781355;4972974.06040705
26905;VIA;SAN GIOVANNI BOSCO;15121;EUROPA;13;;2001-08-31;529;1470802.10239467;4972975.11193052
15202;VIA;ISONZO;15121;CENTRO;59;;2001-08-31;529;1470782.8147804;4972975.4348738
26905;VIA;SAN GIOVANNI BOSCO;15121;EUROPA;11;;2001-08-31;529;1470803.1884279;4972978.08478191
15202;VIA;ISONZO;15121;CENTRO;57;;2001-08-31;529;1470784.03106215;4972980.61543756
26905;VIA;SAN GIOVANNI BOSCO;15121;EUROPA;9;;2001-08-31;529;1470804.4358922;4972981.45345083
26905;VIA;SAN GIOVANNI BOSCO;15121;EUROPA;7;;2001-08-31;529;1470805.48210023;4972984.35705952
23302;VIA;PIAVE;15121;CENTRO;58;;2001-08-31;529;1470739.9038587;4972984.55904616
15202;VIA;ISONZO;15121;CENTRO;67;;2001-08-31;529;1470804.95792095;4972990.35977139
15202;VIA;ISONZO;15121;CENTRO;65;;2001-08-31;529;1470801.1408076;4972991.86923403
15202;VIA;ISONZO;15121;CENTRO;63;;2001-08-31;529;1470797.04710888;4972993.49754337
15202;VIA;ISONZO;15121;CENTRO;55;;2001-08-31;529;1470785.41220363;4972998.0888036
15202;VIA;ISONZO;15121;CENTRO;53;;2001-08-31;529;1470771.27405172;4973003.57445726
15202;VIA;ISONZO;15121;CENTRO;51;;2001-08-31;529;1470722.42929568;4973022.78023001
8901;VIA;DAMIANO CHIESA;15121;CENTRO;12;;2001-08-31;529;1470695.11745981;4973024.7960997
7902;VIA;TERESA CASTELLANI;15121;CENTRO;11;;2001-08-31;548;1469409.78760215;4972837.7891743
7902;VIA;TERESA CASTELLANI;15121;CENTRO;9;;2001-08-31;548;1469396.71239581;4972841.45015174
7902;VIA;TERESA CASTELLANI;15121;CENTRO;7;;2001-08-31;548;1469392.66314795;4972842.51739835
7902;VIA;TERESA CASTELLANI;15121;CENTRO;5;;2001-08-31;548;1469385.89249732;4972844.40999857
7902;VIA;TERESA CASTELLANI;15121;CENTRO;3;;2001-08-31;548;1469380.01496198;4972846.08389489
7902;VIA;TERESA CASTELLANI;15121;CENTRO;1;;2001-08-31;548;1469374.35012531;4972847.67051253
4501;VIA;GIUSEPPE BORSALINO;15121;CENTRO;5;;2001-08-31;548;1469444.23095009;4972850.05523709
28501;VIA;SAVONA;15121;CENTRO;12;;2001-08-31;548;1469371.01095504;4972852.66724734
4501;VIA;GIUSEPPE BORSALINO;15121;CENTRO;3;;2001-08-31;548;1469445.34849048;4972854.19273745
28501;VIA;SAVONA;15121;CENTRO;10;;2001-08-31;548;1469370.78275639;4972855.23464444
28501;VIA;SAVONA;15121;CENTRO;8;;2001-08-31;548;1469370.47770706;4972859.05618056
28501;VIA;SAVONA;15121;CENTRO;6;;2001-08-31;548;1469370.04794782;4972863.72983007
28501;VIA;SAVONA;15121;CENTRO;4;;2001-08-31;548;1469369.56511535;4972868.73029786
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;47;;2001-08-31;548;1469448.89727565;4972880.52919046
28501;VIA;SAVONA;15121;CENTRO;2;;2001-08-31;548;1469368.32296648;4972881.65910649
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;48;;2001-08-31;548;1469443.46994979;4972882.01469306
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;49;;2001-08-31;548;1469437.51323066;4972883.70264892
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;50;;2001-08-31;548;1469430.81267483;4972885.53144359
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;51;;2001-08-31;548;1469424.26504942;4972887.36111065
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;52;;2001-08-31;548;1469420.07544966;4972888.55529885
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;53;;2001-08-31;548;1469415.2515883;4972889.84408966
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;54;;2001-08-31;548;1469410.64624826;4972891.1662947
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;55;;2001-08-31;548;1469405.28171354;4972892.69286007
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;56;;2001-08-31;548;1469399.96550468;4972894.13101063
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;57;;2001-08-31;548;1469395.00218409;4972895.56141121
13503;PIAZZA;GIUSEPPE GARIBALDI;15121;CENTRO;58;;2001-08-31;548;1469390.20510281;4972896.92133151
4602;CORSO;TERESIO BORSALINO;15121;PISTA;14;;2001-08-31;550;1469563.70785385;4972773.29958316
4602;CORSO;TERESIO BORSALINO;15121;PISTA;16;;2001-08-31;550;1469568.26795181;4972773.68694062
4602;CORSO;TERESIO BORSALINO;15121;PISTA;18;;2001-08-31;550;1469581.57937053;4972774.80914724
15501;VIA;GIOVANNI LANZA;15121;CENTRO;38;;2001-08-31;550;1469554.16317354;4972775.68371937
4602;CORSO;TERESIO BORSALINO;15121;PISTA;20;;2001-08-31;550;1469591.11145203;4972775.57043156
4602;CORSO;TERESIO BORSALINO;15121;PISTA;22;;2001-08-31;550;1469604.52800281;4972776.73238223
4602;CORSO;TERESIO BORSALINO;15121;PISTA;24;;2001-08-31;550;1469610.51064992;4972777.23359557
4602;CORSO;TERESIO BORSALINO;15121;PISTA;26;;2001-08-31;550;1469621.12953559;4972778.08954338
4602;CORSO;TERESIO BORSALINO;15121;PISTA;28;;2001-08-31;550;1469629.84310052;4972778.79586769
4602;CORSO;TERESIO BORSALINO;15121;PISTA;30;;2001-08-31;550;1469658.52053731;4972781.14815185
4602;CORSO;TERESIO BORSALINO;15121;PISTA;32;;2001-08-31;550;1469675.16414726;4972782.59259168
4602;CORSO;TERESIO BORSALINO;15121;PISTA;34;;2001-08-31;550;1469680.4630708;4972783.06008647
4602;CORSO;TERESIO BORSALINO;15121;PISTA;36;;2001-08-31;550;1469685.22225423;4972783.45105519
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;81;;2001-08-31;550;1469686.08737219;4972804.55249164
15501;VIA;GIOVANNI LANZA;15121;CENTRO;22;;2001-08-31;550;1469560.2892969;4972809.28984525
15501;VIA;GIOVANNI LANZA;15121;CENTRO;18;;2001-08-31;550;1469561.68869752;4972817.12301541
15501;VIA;GIOVANNI LANZA;15121;CENTRO;16;;2001-08-31;550;1469562.30029748;4972820.17048581
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;79;;2001-08-31;550;1469684.77531111;4972823.09669525
15501;VIA;GIOVANNI LANZA;15121;CENTRO;14;;2001-08-31;550;1469563.12404835;4972824.79869036
15501;VIA;GIOVANNI LANZA;15121;CENTRO;12;;2001-08-31;550;1469563.88080846;4972829.00456105
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;75;;2001-08-31;550;1469684.10390232;4972829.86428241
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;73;;2001-08-31;550;1469683.76929348;4972834.61003523
15501;VIA;GIOVANNI LANZA;15121;CENTRO;10;;2001-08-31;550;1469565.24255468;4972836.06287425
15501;VIA;GIOVANNI LANZA;15121;CENTRO;8;;2001-08-31;550;1469565.90893206;4972839.76899234
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;71;;2001-08-31;550;1469683.0318069;4972841.47064255
20002;VIA;MONDOVI';15121;CENTRO;32;;2001-08-31;550;1469569.84355311;4972842.77028741
20002;VIA;MONDOVI';15121;CENTRO;30;;2001-08-31;550;1469574.70831493;4972843.21108328
20002;VIA;MONDOVI';15121;CENTRO;28;;2001-08-31;550;1469578.56255519;4972843.51475304
20002;VIA;MONDOVI';15121;CENTRO;26;;2001-08-31;550;1469582.86459067;4972843.91901035
20002;VIA;MONDOVI';15121;CENTRO;24;;2001-08-31;550;1469587.25376282;4972844.31101375
20002;VIA;MONDOVI';15121;CENTRO;22;;2001-08-31;550;1469594.96175644;4972845.01940744
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;69;;2001-08-31;550;1469682.62892916;4972846.12335492
20002;VIA;MONDOVI';15121;CENTRO;12;;2001-08-31;550;1469628.7844357;4972848.0269309
20002;VIA;MONDOVI';15121;CENTRO;10;;2001-08-31;550;1469644.78272714;4972849.33696318
20002;VIA;MONDOVI';15121;CENTRO;8;;2001-08-31;550;1469650.31421124;4972849.79806728
20002;VIA;MONDOVI';15121;CENTRO;6;;2001-08-31;550;1469654.82200691;4972850.17057398
20002;VIA;MONDOVI';15121;CENTRO;4;;2001-08-31;550;1469669.5952725;4972851.39456515
21900;VIA;PALESTRO;15121;CENTRO;7;;2001-08-31;325;1469247.0800389;4973681.40204261
21900;VIA;PALESTRO;15121;CENTRO;9;;2001-08-31;325;1469243.87675719;4973681.91473892
21900;VIA;PALESTRO;15121;CENTRO;5;;2001-08-31;325;1469251.29970538;4973682.66539236
21900;VIA;PALESTRO;15121;CENTRO;11;;2001-08-31;325;1469228.3865567;4973684.73421355
21900;VIA;PALESTRO;15121;CENTRO;13;;2001-08-31;325;1469220.62544927;4973686.13184912
21900;VIA;PALESTRO;15121;CENTRO;15;;2001-08-31;325;1469212.2916947;4973687.38213344
21900;VIA;PALESTRO;15121;CENTRO;23;;2001-08-31;325;1469196.78414803;4973689.67454792
17204;CORSO;VIRGINIA MARINI;15121;CENTRO;13;;2001-08-31;325;1469284.50009294;4973691.90127007
17204;CORSO;VIRGINIA MARINI;15121;CENTRO;11;;2001-08-31;325;1469286.5052506;4973696.63973952
27203;PIAZZA;SAN ROCCO;15121;CENTRO;5;;2001-08-31;325;1469195.13275102;4973697.46468737
17204;CORSO;VIRGINIA MARINI;15121;CENTRO;9;;2001-08-31;325;1469288.41266101;4973701.23943952
21900;VIA;PALESTRO;15121;CENTRO;29;;2001-08-31;325;1469201.4971967;4973716.1860452
21900;VIA;PALESTRO;15121;CENTRO;31;;2001-08-31;325;1469197.62891718;4973717.28252671
21900;VIA;PALESTRO;15121;CENTRO;33;;2001-08-31;325;1469194.45671658;4973718.21729313
17204;CORSO;VIRGINIA MARINI;15121;CENTRO;5;;2001-08-31;325;1469295.81956144;4973718.90389758
21900;VIA;PALESTRO;15121;CENTRO;35;;2001-08-31;325;1469191.11916934;4973719.19705819
35907;VIA VECCHIA;BAGLIANI DI CASALBAGLIANO;15122;CASALBAGLIANO;82;;2001-08-31;86;1466349.3813511;4972365.79766195
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;21;;2006-01-30;1075;1476198.77144597;4971225.74219189
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;19;;2006-01-30;1075;1476200.09594354;4971232.0565061
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;17;;2006-01-30;1075;1476201.03777016;4971238.089589
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;15;;2006-01-30;1075;1476215.31734924;4971314.92008511
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;13;;2006-01-30;1075;1476216.04215587;4971317.87889726
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;9;;2006-01-20;1075;1476220.89511011;4971358.57021786
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;37;;2006-01-30;1053;1476234.2939191;4971347.46292054
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;39;;2006-01-30;1053;1476234.85252699;4971351.79224328
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;41;;2006-01-30;1053;1476236.98010202;4971383.37197004
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;43;;2006-01-30;1053;1476237.46885857;4971387.84087376
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;49;;2006-01-19;1053;1476293.92951117;4971421.18546792
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;47;;2006-01-19;1053;1476285.25245438;4971421.00587916
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;5;;2006-01-19;1075;1476188.14703184;4971421.13110641
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;114;;2006-01-16;1075;1476872.82237211;4971448.12033375
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;6;;2005-12-30;1075;1476148.43182446;4971440.69670591
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;4;;2005-12-30;1075;1476140.3367574;4971440.68637935
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;66;;2006-01-16;1075;1476542.05449819;4971475.12464516
62771;VIA;RANA DI SPINETTA MARENGO;15122;SPINETTA MARENGO;64;;2006-01-16;1075;1476536.53496368;4971476.28892895
47805;STRADA;CAREZZANA;15122;SAN GIULIANO VECCHIO;4;;2001-08-31;67;1483101.52556374;4970517.84474817
47805;STRADA;CAREZZANA;15122;SAN GIULIANO VECCHIO;3;;2001-08-31;67;1483104.48121097;4970539.43414994
49500;VIA;ZERBI;15122;SAN GIULIANO VECCHIO;23;;2001-08-31;67;1482919.60484293;4970581.52239603
49500;VIA;ZERBI;15122;SAN GIULIANO VECCHIO;25;;2001-08-31;67;1483060.05999483;4970581.72998214
48703;VIA;PIACENZA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;179;;2001-08-31;67;1482405.10001176;4970782.57001012
48703;VIA;PIACENZA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;185;;2001-08-31;67;1482586.91689894;4970808.45469149
48703;VIA;PIACENZA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;185;A;2001-08-31;67;1482587.9938026;4970808.67948176
48703;VIA;PIACENZA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;187;;2001-08-31;67;1482589.07060483;4970808.90419089
48703;VIA;PIACENZA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;189;;2001-08-31;67;1482693.38796079;4970826.56162932
48202;VIA;MOLINARA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;1;;2001-08-31;922;1481007.26495437;4969705.91815884
48202;VIA;MOLINARA DI SAN GIULIANO VECCHIO;15122;SAN GIULIANO VECCHIO;15;;2001-08-31;925;1481305.84002054;4969666.48998511
60208;VIA;QUATTREMOLA;15122;VALMADONNA;23;;2001-08-31;101;1469405.83999683;4980477.45000199
57723;VIA;ALLA COLLINA;15122;VALMADONNA;2;;2001-08-31;102;1469430.94616942;4980483.04001677
57723;VIA;ALLA COLLINA;15122;VALMADONNA;4;;2001-08-31;101;1469469.52910737;4980496.17123809
57723;VIA;ALLA COLLINA;15122;VALMADONNA;6;;2001-08-31;102;1469512.51276129;4980506.20737323
60208;VIA;QUATTREMOLA;15122;VALMADONNA;33;;2001-08-31;101;1469548.05650632;4980532.70915259
60208;VIA;QUATTREMOLA;15122;VALMADONNA;25;;2001-08-31;101;1469431.34500985;4980539.02997922
60208;VIA;QUATTREMOLA;15122;VALMADONNA;27;;2001-08-31;101;1469438.17638226;4980546.1453218
60208;VIA;QUATTREMOLA;15122;VALMADONNA;29;;2001-08-31;101;1469447.16052732;4980553.04467907
60208;VIA;QUATTREMOLA;15122;VALMADONNA;31;;2001-08-31;101;1469465.42782096;4980563.56084695
58300;STRADA;COMUNALE DI VALMADONNA;15122;VALMADONNA;99;;2001-08-31;102;1469359.56499128;4980382.78501466
58951;STRADA;FORNARA;15122;VALMADONNA;6;;2001-08-31;102;1469442.49057021;4980387.04848279
58951;STRADA;FORNARA;15122;VALMADONNA;8;;2001-08-31;102;1469465.32003119;4980397.01998058
58951;STRADA;FORNARA;15122;VALMADONNA;10;;2001-08-31;102;1469485.10500408;4980404.45997064
60208;VIA;QUATTREMOLA;15122;VALMADONNA;1;;2001-08-31;102;1469370.77111112;4980407.33257936
58951;STRADA;FORNARA;15122;VALMADONNA;12;;2001-08-31;102;1469490.59021141;4980408.1254317
58951;STRADA;FORNARA;15122;VALMADONNA;14;;2001-08-31;102;1469492.24661954;4980408.76413635
58951;STRADA;FORNARA;15122;VALMADONNA;16;;2001-08-31;102;1469497.09880284;4980413.92905811
60208;VIA;QUATTREMOLA;15122;VALMADONNA;3;;2001-08-31;102;1469383.51836305;4980417.44380014
58951;STRADA;FORNARA;15122;VALMADONNA;18;;2001-08-31;102;1469509.02656438;4980419.93820125
58951;STRADA;FORNARA;15122;VALMADONNA;20;;2001-08-31;102;1469531.26304971;4980427.35003166
58951;STRADA;FORNARA;15122;VALMADONNA;20;D;2006-03-28;102;1469556.77715173;4980435.66169267
60208;VIA;QUATTREMOLA;15122;VALMADONNA;19;;2001-08-31;102;1469398.98580049;4980437.20893144
60208;VIA;QUATTREMOLA;15122;VALMADONNA;7;;2001-08-31;102;1469416.44216525;4980438.02387734
60208;VIA;QUATTREMOLA;15122;VALMADONNA;17;;2001-08-31;102;1469405.73001595;4980439.13997728
60208;VIA;QUATTREMOLA;15122;VALMADONNA;15;;2001-08-31;102;1469417.49685363;4980444.07454988
60208;VIA;QUATTREMOLA;15122;VALMADONNA;13;;2001-08-31;102;1469422.95365785;4980447.60432526
60208;VIA;QUATTREMOLA;15122;VALMADONNA;13;A;2001-08-31;102;1469427.06705615;4980450.4703607
60208;VIA;QUATTREMOLA;15122;VALMADONNA;11;;2001-08-31;102;1469431.26870694;4980453.4060446
60208;VIA;QUATTREMOLA;15122;VALMADONNA;9;;2001-08-31;102;1469435.88626033;4980453.99914198
60208;VIA;QUATTREMOLA;15122;VALMADONNA;21;;2001-08-31;102;1469400.60571063;4980468.49795244
57723;VIA;ALLA COLLINA;15122;VALMADONNA;17;;2001-08-31;102;1469535.46961018;4980505.34513616
57723;VIA;ALLA COLLINA;15122;VALMADONNA;19;;2001-08-31;102;1469572.61001538;4980516.20999271
57723;VIA;ALLA COLLINA;15122;VALMADONNA;21;;2001-08-31;104;1469585.26002726;4980519.65498483
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;87;;2001-08-31;11;1464370.9450064;4977288.52500324
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;85;;2001-08-31;11;1464445.98231315;4977292.52909017
50308;VIA;GIARDINETTO;15122;SAN MICHELE;2;;2001-08-31;11;1464492.97960962;4977295.72468275
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;89;;2001-08-31;11;1464321.79629658;4977309.29063386
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;91;;2001-08-31;16;1464297.04759733;4977318.08739959
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;93;;2001-08-31;16;1464288.72615754;4977323.01710308
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;95;;2001-08-31;16;1464265.32701146;4977337.91434821
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;97;;2001-08-31;11;1464186.56772146;4977382.51324605
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;99;;2001-08-31;11;1464170.59572318;4977388.8086519
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;101;;2001-08-31;11;1464154.29635885;4977395.36108555
50308;VIA;GIARDINETTO;15122;SAN MICHELE;4;;2001-08-31;11;1464578.28206168;4977473.86312459
50308;VIA;GIARDINETTO;15122;SAN MICHELE;6;;2001-08-31;11;1464600.30083722;4977651.18942026
50308;VIA;GIARDINETTO;15122;SAN MICHELE;10;A;2001-08-31;11;1464673.35499873;4977679.29500114
50308;VIA;GIARDINETTO;15122;SAN MICHELE;8;;2001-08-31;11;1464613.43380331;4977710.06168907
50308;VIA;GIARDINETTO;15122;SAN MICHELE;10;B;2002-06-12;11;1464661.49430908;4977734.51473229
50308;VIA;GIARDINETTO;15122;SAN MICHELE;10;P;2005-08-04;11;1464638.38150687;4977861.64750998
50308;VIA;GIARDINETTO;15122;SAN MICHELE;10;R;2005-08-04;11;1464636.25486507;4977873.23751805
50308;VIA;GIARDINETTO;15122;SAN MICHELE;12;;2001-08-31;11;1464849.97075019;4978089.87817216
50308;VIA;GIARDINETTO;15122;SAN MICHELE;14;;2001-08-31;11;1464868.58348643;4978135.40258512
50308;VIA;GIARDINETTO;15122;SAN MICHELE;16;;2001-08-31;11;1464883.34003477;4978178.59999269
50308;VIA;GIARDINETTO;15122;SAN MICHELE;18;;2001-08-31;11;1464938.95501539;4978339.13500256
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;16;;2001-08-31;143;1471656.45271132;4977741.76849943
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;14;;2001-08-31;143;1471640.89501288;4977747.31000576
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;10;;2001-08-31;143;1471613.4764422;4977752.46522989
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;12;;2001-08-31;143;1471617.38647428;4977756.64525376
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;20;;2001-08-31;143;1471645.95500546;4977797.46499696
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;24;;2001-08-31;143;1471657.26002896;4977812.0799964
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;22;;2001-08-31;143;1471650.90000605;4977814.64999035
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;28;;2001-08-31;143;1471716.1050105;4977836.04499316
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;34;;2001-08-31;143;1471701.64002002;4977849.10999468
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;32;;2001-08-31;143;1471675.48305433;4977861.74369506
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;30;;2001-08-31;143;1471667.35075892;4977863.38813331
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;44;;2001-08-31;143;1471712.62895756;4977874.7273014
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;42;;2001-08-31;143;1471677.35500144;4977888.13999747
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;36;;2001-08-31;143;1471663.18501776;4977893.0950203
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;2;;2001-08-31;143;1471705.65765928;4977916.089341
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;38;;2001-08-31;143;1471666.36999976;4977917.3949708
55404;VIA;ALESSANDRIA;15122;VALLE SAN BARTOLOMEO;40;;2001-08-31;143;1471671.45592032;4977921.01064529
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;6;;2001-08-31;143;1471684.83499929;4977927.94497895
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;8;;2001-08-31;143;1471691.60094313;4977932.88135716
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;12;;2001-08-31;143;1471689.44196237;4977951.6154761
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;14;;2001-08-31;143;1471679.51000576;4977996.0249861
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;16;;2001-08-31;143;1471663.99000229;4977998.72999623
56807;VIA;DEI MORI DI VALLE SAN BARTOLOMEO;15122;VALLE SAN BARTOLOMEO;20;;2001-08-31;143;1471608.71999764;4978014.45498895
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;3;;2001-08-31;158;1467264.62396528;4975750.67285097
51105;VIA;OSVALDO REMOTTI;15122;SAN MICHELE;3;B;2001-08-31;158;1467261.10380637;4975753.79615766
49803;VIA;CASALE DI SAN MICHELE;15122;SAN MICHELE;32;;2001-08-31;158;1467285.62666037;4975764.13448153
49803;VIA;CASALE DI SAN MICHELE;15122;SAN MICHELE;32;A;2001-08-31;158;1467285.42351732;4975767.24210565
