Id;Stato;Anno;Creato;Chiusa;DescrizioneBreve;Categoria
1090499;risolta;2024;2024-08-04;2024-08-07;App Municipium;Buche
1090549;risolta;2024;2024-08-04;2024-08-06;App Municipium;Semafori e segnaletica stradale
1090532;risolta;2024;2024-08-04;2024-08-06;App Municipium;Semafori e segnaletica stradale
1090530;risolta;2024;2024-08-04;2024-08-06;App Municipium;Semafori e segnaletica stradale
1090528;risolta;2024;2024-08-04;2024-08-06;App Municipium;Semafori e segnaletica stradale
1090544;risolta;2024;2024-08-04;2024-08-06;App Municipium;Arredo urbano
1091391;aperta;2024;2024-08-05;;App Municipium;Buche
1090930;risolta;2024;2024-08-05;2024-08-07;App Municipium;Buche
1090915;aperta;2024;2024-08-05;;App Municipium;Tombini
1090747;risolta;2024;2024-08-05;2024-08-06;App Municipium;Semafori e segnaletica stradale
1091278;risolta;2024;2024-08-05;2024-08-09;App Municipium;Verde pubblico
1090853;risolta;2024;2024-08-05;2024-08-09;App Municipium;Verde pubblico
1090852;risolta;2024;2024-08-05;2024-08-09;App Municipium;Verde pubblico
1091292;risolta;2024;2024-08-05;2024-08-09;App Municipium;Arredo urbano
1091136;risolta;2024;2024-08-05;2024-08-06;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1092019;risolta;2024;2024-08-06;2024-08-07;App Municipium;Buche
1091930;risolta;2024;2024-08-06;2024-08-07;App Municipium;Buche
1091596;risolta;2024;2024-08-06;2024-08-06;App Municipium;Semafori e segnaletica stradale
1091952;aperta;2024;2024-08-06;;App Municipium;Verde pubblico
1091985;aperta;2024;2024-08-06;;App Municipium;Altro
1092575;risolta;2024;2024-08-07;2024-08-08;App Municipium;Semafori e segnaletica stradale
1092528;risolta;2024;2024-08-07;2024-08-08;App Municipium;Semafori e segnaletica stradale
1092584;risolta;2024;2024-08-07;2024-08-13;App Municipium;Verde pubblico
1092233;risolta;2024;2024-08-07;2024-08-08;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1093243;annullata;2024;2024-08-08;;App Municipium;Buche
1092885;aperta;2024;2024-08-08;;App Municipium;Buche
1093149;in carico;2024;2024-08-08;;App Municipium;Verde pubblico
1093233;aperta;2024;2024-08-08;;App Municipium;Altro
1093725;aperta;2024;2024-08-09;;App Municipium;Tombini
1093305;aperta;2024;2024-08-09;;App Municipium;Tombini
1093526;risolta;2024;2024-08-09;2024-08-19;App Municipium;Semafori e segnaletica stradale
1093337;aperta;2024;2024-08-09;;App Municipium;Verde pubblico
1093335;risolta;2024;2024-08-09;2024-08-12;App Municipium;Verde pubblico
1093534;aperta;2024;2024-08-09;;App Municipium;Altro
1093983;in carico;2024;2024-08-10;;App Municipium;Verde pubblico
1093939;risolta;2024;2024-08-10;2024-08-19;App Municipium;Arredo urbano
1093937;risolta;2024;2024-08-10;2024-08-19;App Municipium;Parchi gioco e aree cani
1094252;in carico;2024;2024-08-11;;App Municipium;Verde pubblico
1094126;in carico;2024;2024-08-11;;App Municipium;Verde pubblico
1094180;risolta;2024;2024-08-11;2024-08-13;App Municipium;Acquedotto e fognature
1094219;in carico;2024;2024-08-11;;App Municipium;Cimiteri
1094775;aperta;2024;2024-08-12;;App Municipium;Buche
1094772;aperta;2024;2024-08-12;;App Municipium;Buche
1094760;aperta;2024;2024-08-12;;App Municipium;Buche
1094774;risolta;2024;2024-08-12;2024-08-19;App Municipium;Semafori e segnaletica stradale
1094771;in carico;2024;2024-08-12;;App Municipium;Verde pubblico
1094366;risolta;2024;2024-08-12;2024-08-16;App Municipium;Verde pubblico
1094623;risolta;2024;2024-08-12;2024-08-19;App Municipium;Arredo urbano
1094484;risolta;2024;2024-08-12;2024-08-19;App Municipium;Arredo urbano
1094773;aperta;2024;2024-08-12;;App Municipium;Altro
1094465;aperta;2024;2024-08-12;;App Municipium;Altro
1095051;risolta;2024;2024-08-13;2024-08-29;App Municipium;Buche
1094988;aperta;2024;2024-08-13;;App Municipium;Buche
1094960;risolta;2024;2024-08-13;2024-08-19;App Municipium;Semafori e segnaletica stradale
1095048;in carico;2024;2024-08-13;;App Municipium;Verde pubblico
1094927;risolta;2024;2024-08-13;2024-08-19;App Municipium;Arredo urbano
1095071;risolta;2024;2024-08-13;2024-08-19;App Municipium;Parchi gioco e aree cani
1095513;aperta;2024;2024-08-14;;App Municipium;Tombini
1095383;risolta;2024;2024-08-14;2024-08-19;App Municipium;Arredo urbano
1095178;aperta;2024;2024-08-14;;App Municipium;Altro
1095581;risolta;2024;2024-08-15;2024-08-19;App Municipium;Parchi gioco e aree cani
1096019;aperta;2024;2024-08-16;;App Municipium;Tombini
1095891;aperta;2024;2024-08-16;;App Municipium;Tombini
1096067;aperta;2024;2024-08-16;;App Municipium;Arredo urbano
1096023;annullata;2024;2024-08-16;;App Municipium;Altro
1096206;aperta;2024;2024-08-17;;App Municipium;Buche
1096204;aperta;2024;2024-08-17;;App Municipium;Verde pubblico
1096655;risolta;2024;2024-08-18;2024-08-21;App Municipium;Buche
1096496;risolta;2024;2024-08-18;2024-08-21;App Municipium;Buche
1096502;aperta;2024;2024-08-18;;App Municipium;Tombini
1096500;annullata;2024;2024-08-18;;App Municipium;Tombini
1096542;aperta;2024;2024-08-18;;App Municipium;Verde pubblico
1096503;annullata;2024;2024-08-18;;App Municipium;Verde pubblico
1097479;risolta;2024;2024-08-19;2024-08-21;App Municipium;Buche
1097706;aperta;2024;2024-08-20;;App Municipium;Verde pubblico
1097764;aperta;2024;2024-08-20;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1098783;aperta;2024;2024-08-21;;App Municipium;Tombini
1098148;aperta;2024;2024-08-21;;App Municipium;Tombini
1098243;risolta;2024;2024-08-21;2024-08-21;App Municipium;Semafori e segnaletica stradale
1098397;aperta;2024;2024-08-21;;App Municipium;Verde pubblico
1099215;risolta;2024;2024-08-22;2024-08-29;App Municipium;Buche
1098873;risolta;2024;2024-08-22;2024-08-26;App Municipium;Semafori e segnaletica stradale
1099318;aperta;2024;2024-08-22;;App Municipium;Verde pubblico
1099290;aperta;2024;2024-08-22;;App Municipium;Verde pubblico
1099300;risolta;2024;2024-08-22;2024-08-26;App Municipium;Arredo urbano
1099033;aperta;2024;2024-08-22;;App Municipium;Altro
1098860;aperta;2024;2024-08-22;;App Municipium;Altro
1099406;risolta;2024;2024-08-23;2024-08-29;App Municipium;Buche
1099736;aperta;2024;2024-08-23;;App Municipium;Tombini
1099723;aperta;2024;2024-08-23;;App Municipium;Verde pubblico
1099742;risolta;2024;2024-08-23;2024-08-26;App Municipium;Arredo urbano
1099857;risolta;2024;2024-08-23;2024-08-26;App Municipium;Parchi gioco e aree cani
1099699;aperta;2024;2024-08-23;;App Municipium;Altro
1100199;risolta;2024;2024-08-24;2024-08-29;App Municipium;Buche
1100357;chiusa;2024;2024-08-24;2024-08-30;App Municipium;Verde pubblico
1100108;chiusa;2024;2024-08-24;2024-08-30;App Municipium;Verde pubblico
1100024;aperta;2024;2024-08-24;;App Municipium;Verde pubblico
1100022;aperta;2024;2024-08-24;;App Municipium;Verde pubblico
1100073;aperta;2024;2024-08-24;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1100488;risolta;2024;2024-08-25;2024-08-30;App Municipium;Verde pubblico
1100417;aperta;2024;2024-08-25;;App Municipium;Parchi gioco e aree cani
1100445;aperta;2024;2024-08-25;;App Municipium;Idee e proposte
1100447;risolta;2024;2024-08-25;2024-08-27;App Municipium;Altro
1100428;risolta;2024;2024-08-25;2024-10-10;App Municipium;Altro
1100420;annullata;2024;2024-08-25;;App Municipium;Altro
1100997;risolta;2024;2024-08-26;2024-08-26;App Municipium;Semafori e segnaletica stradale
1101274;aperta;2024;2024-08-26;;App Municipium;Verde pubblico
1102081;risolta;2024;2024-08-27;2024-08-30;App Municipium;Verde pubblico
1102548;aperta;2024;2024-08-28;;App Municipium;Semafori e segnaletica stradale
1102677;aperta;2024;2024-08-28;;App Municipium;Verde pubblico
1102586;aperta;2024;2024-08-28;;App Municipium;Verde pubblico
1102537;aperta;2024;2024-08-28;;App Municipium;Verde pubblico
1102566;risolta;2024;2024-08-28;2024-11-12;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1103045;risolta;2024;2024-08-28;2024-09-05;App Municipium;Altro
1103466;risolta;2024;2024-08-29;2024-09-02;App Municipium;Semafori e segnaletica stradale
1103478;annullata;2024;2024-08-29;;App Municipium;Verde pubblico
1103474;annullata;2024;2024-08-29;;App Municipium;Verde pubblico
1103471;annullata;2024;2024-08-29;;App Municipium;Verde pubblico
1103682;risolta;2024;2024-08-29;2024-09-02;App Municipium;Arredo urbano
1104157;aperta;2024;2024-08-30;;App Municipium;Buche
1104024;risolta;2024;2024-08-30;2024-08-30;App Municipium;Buche
1103864;aperta;2024;2024-08-30;;App Municipium;Buche
1104525;risolta;2024;2024-08-30;2024-09-02;App Municipium;Semafori e segnaletica stradale
1104444;annullata;2024;2024-08-30;;App Municipium;Semafori e segnaletica stradale
1104306;aperta;2024;2024-08-30;;App Municipium;Verde pubblico
1104072;aperta;2024;2024-08-30;;App Municipium;Verde pubblico
1104034;aperta;2024;2024-08-30;;App Municipium;Verde pubblico
1104533;risolta;2024;2024-08-30;2024-09-02;App Municipium;Arredo urbano
1104461;aperta;2024;2024-08-30;;App Municipium;Altro
1104785;aperta;2024;2024-08-31;;App Municipium;Tombini
1104787;aperta;2024;2024-08-31;;App Municipium;Verde pubblico
1104557;aperta;2024;2024-08-31;;App Municipium;Verde pubblico
1105250;aperta;2024;2024-09-01;;App Municipium;Verde pubblico
1105197;aperta;2024;2024-09-01;;App Municipium;Verde pubblico
1105753;aperta;2024;2024-09-02;;App Municipium;Buche
1106430;aperta;2024;2024-09-02;;App Municipium;Tutela animali
1105943;aperta;2024;2024-09-02;;App Municipium;Altro
1107171;annullata;2024;2024-09-03;;App Municipium;Buche
1106713;aperta;2024;2024-09-03;;App Municipium;Tombini
1107175;risolta;2024;2024-09-03;2024-09-04;App Municipium;Semafori e segnaletica stradale
1107169;annullata;2024;2024-09-03;;App Municipium;Semafori e segnaletica stradale
1106979;aperta;2024;2024-09-03;;App Municipium;Arredo urbano
1107437;risolta;2024;2024-09-03;2024-09-04;App Municipium;Parchi gioco e aree cani
1107955;aperta;2024;2024-09-04;;App Municipium;Semafori e segnaletica stradale
1107555;annullata;2024;2024-09-04;;App Municipium;Arredo urbano
1108168;aperta;2024;2024-09-04;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1108065;aperta;2024;2024-09-04;;App Municipium;Altro
1108751;aperta;2024;2024-09-05;;App Municipium;Buche
1108649;aperta;2024;2024-09-05;;App Municipium;Tombini
1108803;risolta;2024;2024-09-05;2024-09-17;App Municipium;Semafori e segnaletica stradale
1108793;risolta;2024;2024-09-05;2024-09-05;App Municipium;Altro
1109276;aperta;2024;2024-09-06;;App Municipium;Buche
1109906;risolta;2024;2024-09-06;2024-09-17;App Municipium;Semafori e segnaletica stradale
1109790;aperta;2024;2024-09-06;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1109302;aperta;2024;2024-09-06;;App Municipium;Altro
1110420;aperta;2024;2024-09-07;;App Municipium;Buche
1110415;aperta;2024;2024-09-07;;App Municipium;Tombini
1110475;risolta;2024;2024-09-07;2024-09-17;App Municipium;Parchi gioco e aree cani
1110364;aperta;2024;2024-09-07;;App Municipium;Tutela animali
1110314;aperta;2024;2024-09-07;;App Municipium;Altro
1110704;aperta;2024;2024-09-08;;App Municipium;Buche
1110675;aperta;2024;2024-09-08;;App Municipium;Buche
1111742;aperta;2024;2024-09-09;;App Municipium;Buche
1111736;aperta;2024;2024-09-09;;App Municipium;Buche
1111772;aperta;2024;2024-09-09;;App Municipium;Tombini
1111750;aperta;2024;2024-09-09;;App Municipium;Tombini
1111914;risolta;2024;2024-09-09;2024-09-17;App Municipium;Semafori e segnaletica stradale
1112161;risolta;2024;2024-09-10;2024-09-17;App Municipium;Semafori e segnaletica stradale
1112725;aperta;2024;2024-09-10;;App Municipium;Altro
1112314;aperta;2024;2024-09-10;;App Municipium;Altro
1112304;aperta;2024;2024-09-10;;App Municipium;Altro
1113930;risolta;2024;2024-09-11;2024-09-25;App Municipium;Buche
1113923;aperta;2024;2024-09-11;;App Municipium;Buche
1113914;aperta;2024;2024-09-11;;App Municipium;Buche
1113902;aperta;2024;2024-09-11;;App Municipium;Buche
1113877;aperta;2024;2024-09-11;;App Municipium;Buche
1113582;aperta;2024;2024-09-11;;App Municipium;Buche
1113909;risolta;2024;2024-09-11;2024-09-17;App Municipium;Semafori e segnaletica stradale
1113266;annullata;2024;2024-09-11;;App Municipium;Verde pubblico
1113177;aperta;2024;2024-09-11;;App Municipium;Verde pubblico
1113176;aperta;2024;2024-09-11;;App Municipium;Verde pubblico
1115812;aperta;2024;2024-09-13;;App Municipium;Buche
1115327;risolta;2024;2024-09-13;2024-09-25;App Municipium;Buche
1115964;aperta;2024;2024-09-13;;App Municipium;Verde pubblico
1116356;aperta;2024;2024-09-14;;App Municipium;Buche
1116415;risolta;2024;2024-09-14;2024-09-17;App Municipium;Semafori e segnaletica stradale
1116357;annullata;2024;2024-09-14;;App Municipium;Verde pubblico
1116318;in carico;2024;2024-09-14;;App Municipium;Cimiteri
1116102;risolta;2024;2024-09-14;2024-09-20;App Municipium;Altro
1115998;risolta;2024;2024-09-14;2024-09-16;App Municipium;Altro
1116679;risolta;2024;2024-09-15;2024-09-17;App Municipium;Arredo urbano
1117573;aperta;2024;2024-09-16;;App Municipium;Verde pubblico
1117171;aperta;2024;2024-09-16;;App Municipium;Verde pubblico
1117166;aperta;2024;2024-09-16;;App Municipium;Verde pubblico
1117168;aperta;2024;2024-09-16;;App Municipium;Parchi gioco e aree cani
1118322;annullata;2024;2024-09-17;;App Municipium;Tombini
1117824;aperta;2024;2024-09-17;;App Municipium;Tombini
1118273;aperta;2024;2024-09-17;;App Municipium;Verde pubblico
1118351;risolta;2024;2024-09-17;2024-09-17;App Municipium;Parchi gioco e aree cani
1117820;risolta;2024;2024-09-17;2024-09-17;App Municipium;Parchi gioco e aree cani
1117825;aperta;2024;2024-09-17;;App Municipium;Idee e proposte
1117995;aperta;2024;2024-09-17;;App Municipium;Altro
1119568;risolta;2024;2024-09-18;2024-10-07;App Municipium;Altro
1120121;aperta;2024;2024-09-19;;App Municipium;Altro
1119959;risolta;2024;2024-09-19;2024-09-20;App Municipium;Altro
1119889;aperta;2024;2024-09-19;;App Municipium;Altro
1121375;risolta;2024;2024-09-20;2024-09-25;App Municipium;Buche
1121133;aperta;2024;2024-09-20;;App Municipium;Semafori e segnaletica stradale
1121209;aperta;2024;2024-09-20;;App Municipium;Verde pubblico
1121220;aperta;2024;2024-09-20;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1120822;aperta;2024;2024-09-20;;App Municipium;Altro
1121817;aperta;2024;2024-09-21;;App Municipium;Tombini
1122122;aperta;2024;2024-09-21;;App Municipium;Verde pubblico
1122029;risolta;2024;2024-09-21;2024-09-23;App Municipium;Arredo urbano
1121807;aperta;2024;2024-09-21;;App Municipium;Altro
1122409;aperta;2024;2024-09-22;;App Municipium;Verde pubblico
1122259;aperta;2024;2024-09-22;;App Municipium;Verde pubblico
1122346;aperta;2024;2024-09-22;;App Municipium;Idee e proposte
1122256;aperta;2024;2024-09-22;;App Municipium;Altro
1122745;risolta;2024;2024-09-23;2024-09-23;App Municipium;Semafori e segnaletica stradale
1122731;risolta;2024;2024-09-23;2024-09-23;App Municipium;Parchi gioco e aree cani
1122566;risolta;2024;2024-09-23;2024-10-28;App Municipium;Acquedotto e fognature
1123538;aperta;2024;2024-09-23;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1124639;risolta;2024;2024-09-24;2024-09-25;App Municipium;Buche
1125577;aperta;2024;2024-09-25;;App Municipium;Verde pubblico
1125509;aperta;2024;2024-09-25;;App Municipium;Verde pubblico
1125527;risolta;2024;2024-09-25;2024-09-25;App Municipium;Arredo urbano
1126789;risolta;2024;2024-09-26;2024-10-02;App Municipium;Buche
1126788;risolta;2024;2024-09-26;2024-10-02;App Municipium;Buche
1126801;risolta;2024;2024-09-26;2024-10-29;App Municipium;Semafori e segnaletica stradale
1125840;risolta;2024;2024-09-26;2024-10-29;App Municipium;Semafori e segnaletica stradale
1126015;aperta;2024;2024-09-26;;App Municipium;Altro
1127547;risolta;2024;2024-09-27;2024-10-02;App Municipium;Buche
1127483;aperta;2024;2024-09-27;;App Municipium;Verde pubblico
1127902;aperta;2024;2024-09-28;;App Municipium;Tombini
1127904;aperta;2024;2024-09-28;;App Municipium;Verde pubblico
1128004;aperta;2024;2024-09-28;;App Municipium;Parchi gioco e aree cani
1128384;aperta;2024;2024-09-29;;App Municipium;Idee e proposte
1128704;aperta;2024;2024-09-30;;App Municipium;Buche
1128468;aperta;2024;2024-09-30;;App Municipium;Tombini
1129246;aperta;2024;2024-09-30;;App Municipium;Verde pubblico
1128526;aperta;2024;2024-09-30;;App Municipium;Verde pubblico
1129357;aperta;2024;2024-09-30;;App Municipium;Arredo urbano
1129055;aperta;2024;2024-09-30;;App Municipium;Arredo urbano
1129851;risolta;2024;2024-10-01;2024-10-02;App Municipium;Buche
1130454;aperta;2024;2024-10-01;;App Municipium;Verde pubblico
1131089;risolta;2024;2024-10-02;2024-10-03;App Municipium;Buche
1131215;aperta;2024;2024-10-02;;App Municipium;Tombini
1131200;aperta;2024;2024-10-02;;App Municipium;Tombini
1131334;in carico;2024;2024-10-02;;App Municipium;Verde pubblico
1131304;aperta;2024;2024-10-02;;App Municipium;Verde pubblico
1131222;aperta;2024;2024-10-02;;App Municipium;Altro
1131090;aperta;2024;2024-10-02;;App Municipium;Altro
1131966;aperta;2024;2024-10-03;;App Municipium;Buche
1131957;annullata;2024;2024-10-03;;App Municipium;Buche
1131461;risolta;2024;2024-10-03;2024-10-03;App Municipium;Buche
1132054;in carico;2024;2024-10-03;;App Municipium;Verde pubblico
1131823;in carico;2024;2024-10-03;;App Municipium;Verde pubblico
1132691;aperta;2024;2024-10-04;;App Municipium;Semafori e segnaletica stradale
1132354;in carico;2024;2024-10-04;;App Municipium;Verde pubblico
1132401;aperta;2024;2024-10-04;;App Municipium;Arredo urbano
1132996;risolta;2024;2024-10-04;2024-10-08;App Municipium;Altro
1133338;aperta;2024;2024-10-05;;App Municipium;Buche
1133339;aperta;2024;2024-10-05;;App Municipium;Tombini
1133133;aperta;2024;2024-10-05;;App Municipium;Idee e proposte
1133382;aperta;2024;2024-10-06;;App Municipium;Buche
1134628;aperta;2024;2024-10-07;;App Municipium;Buche
1134383;aperta;2024;2024-10-07;;App Municipium;Buche
1135359;aperta;2024;2024-10-08;;App Municipium;Buche
1134794;aperta;2024;2024-10-08;;App Municipium;Buche
1135694;aperta;2024;2024-10-08;;App Municipium;Tombini
1135687;aperta;2024;2024-10-08;;App Municipium;Tombini
1135682;aperta;2024;2024-10-08;;App Municipium;Tombini
1135197;risolta;2024;2024-10-08;2024-10-08;App Municipium;Idee e proposte
1135701;aperta;2024;2024-10-08;;App Municipium;Altro
1135696;aperta;2024;2024-10-08;;App Municipium;Altro
1136413;aperta;2024;2024-10-09;;App Municipium;Buche
1136236;aperta;2024;2024-10-09;;App Municipium;Tombini
1136143;aperta;2024;2024-10-09;;App Municipium;Tombini
1135767;annullata;2024;2024-10-09;;App Municipium;Semafori e segnaletica stradale
1136391;aperta;2024;2024-10-09;;App Municipium;Altro
1137188;aperta;2024;2024-10-10;;App Municipium;Buche
1136889;aperta;2024;2024-10-10;;App Municipium;Tombini
1136753;aperta;2024;2024-10-10;;App Municipium;Tombini
1137314;aperta;2024;2024-10-10;;App Municipium;Semafori e segnaletica stradale
1136756;aperta;2024;2024-10-10;;App Municipium;Verde pubblico
1136766;aperta;2024;2024-10-10;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1137194;aperta;2024;2024-10-10;;App Municipium;Altro
1136691;aperta;2024;2024-10-10;;App Municipium;Altro
1137694;aperta;2024;2024-10-11;;App Municipium;Buche
1138114;aperta;2024;2024-10-11;;App Municipium;Semafori e segnaletica stradale
1137959;aperta;2024;2024-10-11;;App Municipium;Altro
1137730;aperta;2024;2024-10-11;;App Municipium;Altro
1138518;aperta;2024;2024-10-12;;App Municipium;Buche
1138394;risolta;2024;2024-10-12;2024-10-29;App Municipium;Semafori e segnaletica stradale
1138406;aperta;2024;2024-10-12;;App Municipium;Altro
1138602;aperta;2024;2024-10-13;;App Municipium;Buche
1138828;risolta;2024;2024-10-13;2024-10-29;App Municipium;Semafori e segnaletica stradale
1138604;in carico;2024;2024-10-13;;App Municipium;Verde pubblico
1138593;in carico;2024;2024-10-13;;App Municipium;Verde pubblico
1138561;aperta;2024;2024-10-13;;App Municipium;Verde pubblico
1138558;aperta;2024;2024-10-13;;App Municipium;Verde pubblico
1138589;aperta;2024;2024-10-13;;App Municipium;Altro
1140119;risolta;2024;2024-10-14;2024-10-29;App Municipium;Semafori e segnaletica stradale
1140112;risolta;2024;2024-10-14;2024-10-29;App Municipium;Semafori e segnaletica stradale
1139286;aperta;2024;2024-10-14;;App Municipium;Altro
1141077;aperta;2024;2024-10-15;;App Municipium;Tombini
1140998;aperta;2024;2024-10-15;;App Municipium;Semafori e segnaletica stradale
1140995;annullata;2024;2024-10-15;;App Municipium;Semafori e segnaletica stradale
1140179;in carico;2024;2024-10-15;;App Municipium;Cimiteri
1141739;aperta;2024;2024-10-16;;App Municipium;Tombini
1141738;aperta;2024;2024-10-16;;App Municipium;Tombini
1141459;aperta;2024;2024-10-16;;App Municipium;Altro
1142954;aperta;2024;2024-10-17;;App Municipium;Buche
1142326;aperta;2024;2024-10-17;;App Municipium;Buche
1143174;eliminata;2024;2024-10-18;;App Municipium;Buche
1143164;aperta;2024;2024-10-18;;App Municipium;Buche
1143609;aperta;2024;2024-10-18;;App Municipium;Tombini
1143550;aperta;2024;2024-10-18;;App Municipium;Tombini
1143360;aperta;2024;2024-10-18;;App Municipium;Tombini
1143575;risolta;2024;2024-10-18;2024-12-16;App Municipium;Verde pubblico
1144174;aperta;2024;2024-10-19;;App Municipium;Buche
1144032;aperta;2024;2024-10-19;;App Municipium;Buche
1144313;risolta;2024;2024-10-19;2024-10-29;App Municipium;Arredo urbano
1144175;in carico;2024;2024-10-19;;App Municipium;Cimiteri
1144621;aperta;2024;2024-10-20;;App Municipium;Buche
1144506;aperta;2024;2024-10-20;;App Municipium;Buche
1144406;aperta;2024;2024-10-20;;App Municipium;Buche
1144405;aperta;2024;2024-10-20;;App Municipium;Buche
1145430;aperta;2024;2024-10-21;;App Municipium;Buche
1145318;aperta;2024;2024-10-21;;App Municipium;Buche
1145308;aperta;2024;2024-10-21;;App Municipium;Buche
1145368;aperta;2024;2024-10-21;;App Municipium;Tombini
1145304;aperta;2024;2024-10-21;;App Municipium;Tombini
1145022;aperta;2024;2024-10-21;;App Municipium;Tombini
1145207;annullata;2024;2024-10-21;;App Municipium;Verde pubblico
1145512;aperta;2024;2024-10-21;;App Municipium;Altro
1146684;aperta;2024;2024-10-22;;App Municipium;Buche
1145975;aperta;2024;2024-10-22;;App Municipium;Buche
1147093;aperta;2024;2024-10-23;;App Municipium;Buche
1146884;risolta;2024;2024-10-23;2024-10-29;App Municipium;Semafori e segnaletica stradale
1147707;in carico;2024;2024-10-23;;App Municipium;Cimiteri
1147705;aperta;2024;2024-10-23;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1148779;aperta;2024;2024-10-24;;App Municipium;Buche
1148681;aperta;2024;2024-10-24;;App Municipium;Buche
1148677;annullata;2024;2024-10-24;;App Municipium;Buche
1148905;aperta;2024;2024-10-24;;App Municipium;Tombini
1148477;aperta;2024;2024-10-24;;App Municipium;Semafori e segnaletica stradale
1148592;in carico;2024;2024-10-24;;App Municipium;Cimiteri
1148688;aperta;2024;2024-10-24;;App Municipium;Tutela animali
1149653;aperta;2024;2024-10-25;;App Municipium;Buche
1148977;annullata;2024;2024-10-25;;App Municipium;Buche
1148974;annullata;2024;2024-10-25;;App Municipium;Buche
1149577;annullata;2024;2024-10-25;;App Municipium;Verde pubblico
1149587;aperta;2024;2024-10-25;;App Municipium;Idee e proposte
1149850;aperta;2024;2024-10-26;;App Municipium;Buche
1149824;aperta;2024;2024-10-26;;App Municipium;Buche
1149971;aperta;2024;2024-10-26;;App Municipium;Tombini
1149891;aperta;2024;2024-10-26;;App Municipium;Tombini
1149826;in carico;2024;2024-10-26;;App Municipium;Cimiteri
1149792;in carico;2024;2024-10-26;;App Municipium;Cimiteri
1149851;aperta;2024;2024-10-26;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1149967;annullata;2024;2024-10-26;;App Municipium;Altro
1149965;annullata;2024;2024-10-26;;App Municipium;Altro
1150305;aperta;2024;2024-10-27;;App Municipium;Buche
1151448;aperta;2024;2024-10-28;;App Municipium;Buche
1151181;risolta;2024;2024-10-28;2024-10-29;App Municipium;Arredo urbano
1151336;risolta;2024;2024-10-28;2024-10-29;App Municipium;Parchi gioco e aree cani
1151155;aperta;2024;2024-10-28;;App Municipium;Altro
1151017;aperta;2024;2024-10-28;;App Municipium;Altro
1151780;aperta;2024;2024-10-29;;App Municipium;Buche
1151634;risolta;2024;2024-10-29;2024-11-25;App Municipium;Verde pubblico
1151646;risolta;2024;2024-10-29;2024-10-29;App Municipium;Arredo urbano
1152388;aperta;2024;2024-10-29;;App Municipium;Parchi gioco e aree cani
1152095;in carico;2024;2024-10-29;;App Municipium;Cimiteri
1153155;aperta;2024;2024-10-30;;App Municipium;Buche
1153149;aperta;2024;2024-10-30;;App Municipium;Buche
1152852;aperta;2024;2024-10-30;;App Municipium;Parchi gioco e aree cani
1153153;in carico;2024;2024-10-30;;App Municipium;Cimiteri
1152965;in carico;2024;2024-10-30;;App Municipium;Cimiteri
1152989;aperta;2024;2024-10-30;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1153756;aperta;2024;2024-10-31;;App Municipium;Buche
1153641;in carico;2024;2024-10-31;;App Municipium;Verde pubblico
1153493;in carico;2024;2024-10-31;;App Municipium;Cimiteri
1153339;aperta;2024;2024-10-31;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1153543;aperta;2024;2024-10-31;;App Municipium;Altro
1154251;aperta;2024;2024-11-01;;App Municipium;Buche
1154153;aperta;2024;2024-11-01;;App Municipium;Buche
1154154;aperta;2024;2024-11-01;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
1154645;aperta;2024;2024-11-02;;App Municipium;Buche
1154585;aperta;2024;2024-11-02;;App Municipium;Semafori e segnaletica stradale
1154343;annullata;2024;2024-11-02;;App Municipium;Semafori e segnaletica stradale
1154924;annullata;2024;2024-11-03;;App Municipium;Buche
1154893;aperta;2024;2024-11-03;;App Municipium;Parchi gioco e aree cani
1155580;aperta;2024;2024-11-04;;App Municipium;Buche
1155810;risolta;2024;2024-11-04;2024-12-12;App Municipium;Parchi gioco e aree cani
1155552;annullata;2024;2024-11-04;;App Municipium;Altro
1156889;risolta;2024;2024-11-05;2024-12-12;App Municipium;Buche
1156512;risolta;2024;2024-11-05;2024-12-12;App Municipium;Buche
1156235;risolta;2024;2024-11-05;2024-12-12;App Municipium;Buche
1156937;risolta;2024;2024-11-05;2024-12-12;App Municipium;Arredo urbano
1157775;risolta;2024;2024-11-06;2024-12-12;App Municipium;Buche
1157725;risolta;2024;2024-11-06;2024-12-12;App Municipium;Buche
1157609;risolta;2024;2024-11-06;2024-12-12;App Municipium;Buche
1157468;risolta;2024;2024-11-06;2024-12-12;App Municipium;Buche
1157271;aperta;2024;2024-11-06;;App Municipium;Buche
1157970;risolta;2024;2024-11-06;2024-12-12;App Municipium;Semafori e segnaletica stradale
